0,room_type,neighborhood,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
poco visitado,Entire home/apt,Ciutat Vella,4.5,5,1.0,137.0,41.379825,2.174817
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,3,0.0,126.0,41.373963,2.168013
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,132.0,41.39187,2.163889
poco visitado,Entire home/apt,Eixample,4.5,6,2.0,143.0,41.375681,2.15987
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,132.0,41.380706,2.168549
poco visitado,Entire home/apt,Eixample,4.5,5,3.0,144.0,41.382732,2.1600040000000003
poco visitado,Entire home/apt,Eixample,5.0,6,2.0,137.0,41.38223,2.151916
poco visitado,Entire home/apt,Eixample,5.0,3,2.0,132.0,41.382399,2.155239
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,4,2.0,144.0,41.37315200000001,2.171536
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,6,3.0,144.0,41.373467,2.158921
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,8,3.0,144.0,41.37388,2.170985
poco visitado,Entire home/apt,Eixample,4.5,8,4.0,138.0,41.37724,2.152427
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,6,3.0,143.0,41.374612,2.167713
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,7,4.0,144.0,41.37487,2.160597
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,132.0,41.378904,2.157393
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,4,2.0,138.0,41.372246,2.165366
poco visitado,Entire home/apt,Ciutat Vella,3.5,5,2.0,144.0,41.37712,2.1670580000000004
poco visitado,Entire home/apt,Eixample,5.0,4,1.0,144.0,41.375953,2.16337
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,126.0,41.377859,2.160786
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,3,2.0,132.0,41.37347000000001,2.158312
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,2.0,126.0,41.374143,2.166732
moderado,Entire home/apt,Eixample,4.5,6,2.0,144.0,41.37851,2.152112
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,3,2.0,138.0,41.371523,2.161161
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,5,2.0,144.0,41.372315,2.162766
poco visitado,Entire home/apt,Eixample,4.5,6,2.0,144.0,41.380734,2.159742
poco visitado,Entire home/apt,Eixample,5.0,2,1.0,144.0,41.376314,2.164246
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,6,2.0,138.0,41.373328,2.162835
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,150.0,41.384275,2.143897
moderado,Entire home/apt,Sant Martí,5.0,2,0.0,145.0,41.400136,2.195264
moderado,Entire home/apt,Ciutat Vella,5.0,4,1.0,179.0,41.376072,2.170304
poco visitado,Entire home/apt,Eixample,4.5,7,2.0,162.0,41.379612,2.157493
moderado,Entire home/apt,Gràcia,4.5,4,1.0,167.0,41.398448,2.158298
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,157.0,41.371896,2.160124
muy visitado,Entire home/apt,Gràcia,5.0,9,4.0,150.0,41.400899,2.152276
poco visitado,Entire home/apt,Ciutat Vella,4.5,3,2.0,180.0,41.385197,2.178688
poco visitado,Entire home/apt,Gràcia,4.5,4,2.0,162.0,41.40307,2.167236
poco visitado,Entire home/apt,Gràcia,4.5,5,3.0,168.0,41.405303,2.151078
muy visitado,Entire home/apt,Sant Martí,5.0,4,2.0,157.0,41.400382,2.2013130000000003
poco visitado,Entire home/apt,Eixample,4.0,7,4.0,167.0,41.37958,2.152002
muy visitado,Entire home/apt,Eixample,4.5,4,1.0,162.0,41.383366,2.16295
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,180.0,41.406379,2.1766
poco visitado,Entire home/apt,Ciutat Vella,5.0,3,1.0,174.0,41.378936,2.177962
poco visitado,Entire home/apt,Eixample,5.0,4,1.0,180.0,41.38798900000001,2.153835
moderado,Entire home/apt,Eixample,4.5,2,1.0,157.0,41.389287,2.170485
poco visitado,Entire home/apt,Les Corts,4.5,5,3.0,168.0,41.3857,2.131164
poco visitado,Entire home/apt,Sant Martí,5.0,3,1.0,179.0,41.398702,2.206335
poco visitado,Entire home/apt,Eixample,4.5,8,4.0,162.0,41.407912,2.171848
moderado,Entire home/apt,Ciutat Vella,4.5,2,1.0,162.0,41.382014,2.173715
poco visitado,Entire home/apt,Gràcia,4.5,4,1.0,174.0,41.404099,2.15961
poco visitado,Entire home/apt,Ciutat Vella,4.5,3,1.0,168.0,41.386188,2.17464
poco visitado,Entire home/apt,Gràcia,5.0,2,1.0,168.0,41.400121,2.155078
poco visitado,Entire home/apt,Eixample,4.5,5,2.0,178.0,41.383361,2.162681
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,132.0,41.373297,2.159337
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,6,3.0,132.0,41.372833,2.166991
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,2.0,132.0,41.373867,2.161271
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,144.0,41.373163,2.164503
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,138.0,41.373288,2.165426
poco visitado,Entire home/apt,Ciutat Vella,4.5,5,3.0,137.0,41.37757,2.165041
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,143.0,41.373795,2.164559
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,138.0,41.376989,2.1629810000000003
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,126.0,41.373716,2.163406
moderado,Entire home/apt,Sants-Montjuïc,5.0,6,1.0,132.0,41.373894,2.1663080000000003
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,6,3.0,132.0,41.371763,2.166641
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,2.0,132.0,41.373715,2.163332
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,1.0,144.0,41.37272,2.170514
moderado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,138.0,41.373525,2.168397
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,132.0,41.376842,2.16262
moderado,Entire home/apt,Eixample,4.5,4,1.0,132.0,41.390465,2.174966
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,4,3.0,133.0,41.372602,2.172294
poco visitado,Entire home/apt,Sant Martí,4.0,7,2.0,144.0,41.390965,2.195593
muy visitado,Entire home/apt,Ciutat Vella,4.5,4,2.0,143.0,41.382525,2.175711
poco visitado,Entire home/apt,Sant Martí,5.0,7,2.0,144.0,41.390494,2.198937
muy visitado,Entire home/apt,Ciutat Vella,5.0,2,1.0,144.0,41.381787,2.1777450000000003
poco visitado,Entire home/apt,Ciutat Vella,4.5,9,3.0,144.0,41.379956,2.17947
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,128.0,41.3777,2.1895580000000003
poco visitado,Entire home/apt,Ciutat Vella,4.5,6,3.0,126.0,41.378954,2.189434
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,144.0,41.379539,2.190064
poco visitado,Entire home/apt,Eixample,3.5,6,2.0,131.0,41.379458,2.151665
moderado,Entire home/apt,Eixample,4.5,4,2.0,143.0,41.380077,2.160347
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,126.0,41.379904,2.152547
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.0,8,3.0,144.0,41.396071,2.145336
poco visitado,Entire home/apt,Gràcia,3.5,6,4.0,142.0,41.400289,2.163185
poco visitado,Entire home/apt,Eixample,3.0,4,1.0,138.0,41.38756,2.155196
poco visitado,Entire home/apt,Eixample,4.5,3,2.0,144.0,41.380873,2.151828
poco visitado,Entire home/apt,Eixample,5.0,3,2.0,144.0,41.386267,2.158772
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,143.0,41.37957,2.151688
moderado,Entire home/apt,Eixample,4.5,10,4.0,138.0,41.382438,2.152515
poco visitado,Entire home/apt,Eixample,4.5,7,3.0,144.0,41.381904,2.149918
muy visitado,Entire home/apt,Eixample,5.0,6,3.0,144.0,41.379389,2.148849
poco visitado,Entire home/apt,Eixample,4.5,6,2.0,135.0,41.379089,2.1523060000000003
moderado,Entire home/apt,Eixample,4.5,4,3.0,144.0,41.382433,2.1607
poco visitado,Entire home/apt,Eixample,5.0,5,2.0,138.0,41.389415,2.1639
poco visitado,Entire home/apt,Eixample,4.0,5,3.0,132.0,41.379519,2.158639
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,2.0,138.0,41.382434,2.16372
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,144.0,41.379642,2.154841
moderado,Entire home/apt,Ciutat Vella,4.5,5,3.0,144.0,41.384617,2.164269
poco visitado,Entire home/apt,Eixample,4.0,6,3.0,138.0,41.387464,2.1550290000000003
poco visitado,Entire home/apt,Eixample,4.5,6,2.0,132.0,41.386439,2.160091
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,132.0,41.38688,2.159011
poco visitado,Entire home/apt,Eixample,5.0,3,1.0,132.0,41.385146,2.161684
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,138.0,41.382175,2.155418
moderado,Entire home/apt,Eixample,5.0,4,1.0,144.0,41.383098,2.153395
muy visitado,Entire home/apt,Eixample,4.5,9,3.0,132.0,41.400987,2.168747
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,137.0,41.382942,2.157283
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,126.0,41.383219,2.15858
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,144.0,41.389455,2.157912
poco visitado,Entire home/apt,Eixample,5.0,4,1.0,138.0,41.38913400000001,2.163012
moderado,Entire home/apt,Eixample,4.5,5,3.0,132.0,41.389379,2.156069
poco visitado,Entire home/apt,Eixample,5.0,6,2.0,143.0,41.393143,2.159923
poco visitado,Entire home/apt,Ciutat Vella,4.5,5,3.0,126.0,41.38107700000001,2.164446
poco visitado,Entire home/apt,Ciutat Vella,4.5,5,2.0,144.0,41.384223,2.167009
poco visitado,Entire home/apt,Ciutat Vella,4.0,4,2.0,142.0,41.379638,2.180914
moderado,Entire home/apt,Ciutat Vella,5.0,4,2.0,143.0,41.381886,2.176762
moderado,Entire home/apt,Ciutat Vella,4.5,6,3.0,144.0,41.386214,2.170961
poco visitado,Entire home/apt,Eixample,4.5,7,3.0,132.0,41.402754,2.177811
poco visitado,Entire home/apt,Ciutat Vella,4.5,3,1.0,144.0,41.378969,2.164531
poco visitado,Entire home/apt,Ciutat Vella,4.5,5,2.0,132.0,41.383505,2.172015
poco visitado,Entire home/apt,Ciutat Vella,4.5,6,3.0,138.0,41.381453,2.176875
poco visitado,Entire home/apt,Eixample,4.0,6,2.0,126.0,41.389008,2.165516
poco visitado,Entire home/apt,Ciutat Vella,4.0,3,2.0,144.0,41.380645,2.171347
moderado,Entire home/apt,Eixample,4.5,6,2.0,144.0,41.389586,2.170811
muy visitado,Entire home/apt,Ciutat Vella,4.5,6,2.0,143.0,41.384366,2.172093
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,1.0,138.0,41.379914,2.180205
poco visitado,Entire home/apt,Ciutat Vella,3.5,4,1.0,132.0,41.381213,2.166928
muy visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,132.0,41.379512,2.175721
poco visitado,Entire home/apt,Eixample,5.0,5,3.0,143.0,41.392052,2.175744
moderado,Entire home/apt,Eixample,5.0,6,2.0,132.0,41.394937,2.171417
poco visitado,Entire home/apt,Gràcia,5.0,4,2.0,144.0,41.407341,2.153386
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,5,3.0,144.0,41.40287100000001,2.147211
muy visitado,Entire home/apt,Gràcia,4.5,4,1.0,132.0,41.400775,2.158828
poco visitado,Entire home/apt,Eixample,5.0,5,3.0,143.0,41.399643,2.182587
moderado,Entire home/apt,Sant Martí,4.5,6,3.0,144.0,41.410472,2.181986
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,144.0,41.38330300000001,2.158586
moderado,Entire home/apt,Eixample,4.5,6,3.0,144.0,41.383785,2.16001
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,126.0,41.386447,2.158918
moderado,Entire home/apt,Eixample,4.5,4,2.0,144.0,41.39183,2.154396
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,131.0,41.391451,2.153802
moderado,Entire home/apt,Eixample,4.5,6,2.0,130.0,41.389756,2.158556
moderado,Entire home/apt,Eixample,4.5,6,2.0,132.0,41.391544,2.15251
poco visitado,Entire home/apt,Ciutat Vella,4.0,4,2.0,144.0,41.384334,2.182372
poco visitado,Entire home/apt,Ciutat Vella,4.0,5,3.0,144.0,41.387208,2.177483
muy visitado,Entire home/apt,Ciutat Vella,4.5,6,2.0,144.0,41.388001,2.175626
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,0.0,144.0,41.387759,2.181467
moderado,Entire home/apt,Sant Martí,4.0,6,2.0,126.0,41.408755,2.185772
poco visitado,Entire home/apt,Sant Martí,5.0,4,2.0,144.0,41.392086,2.190856
poco visitado,Entire home/apt,Sant Martí,5.0,3,1.0,128.0,41.40739600000001,2.207281
poco visitado,Entire home/apt,Sant Martí,4.5,2,1.0,144.0,41.391187,2.200126
poco visitado,Entire home/apt,Ciutat Vella,4.0,4,0.0,144.0,41.387559,2.177869
poco visitado,Entire home/apt,Sant Martí,4.0,10,4.0,143.0,41.391816,2.185327
moderado,Entire home/apt,Ciutat Vella,4.5,2,1.0,144.0,41.38678400000001,2.17766
muy visitado,Entire home/apt,Sant Martí,4.5,5,3.0,126.0,41.393481,2.186547
moderado,Entire home/apt,Eixample,4.5,6,3.0,135.0,41.389007,2.160575
poco visitado,Entire home/apt,Eixample,4.5,6,4.0,144.0,41.387972,2.15615
poco visitado,Entire home/apt,Ciutat Vella,4.0,3,0.0,144.0,41.378387,2.171862
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,144.0,41.383579,2.165907
poco visitado,Entire home/apt,Eixample,5.0,2,1.0,144.0,41.378931,2.156256
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,138.0,41.372249,2.162033
poco visitado,Entire home/apt,Eixample,5.0,6,3.0,144.0,41.379053000000006,2.15658
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,2,1.0,132.0,41.37406,2.165237
muy visitado,Entire home/apt,Eixample,4.5,5,2.0,144.0,41.376237,2.162337
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,4,2.0,144.0,41.373579,2.163666
poco visitado,Entire home/apt,Ciutat Vella,4.0,6,1.0,132.0,41.384489,2.173116
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,126.0,41.378133,2.162509
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,132.0,41.378254,2.170166
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,6,2.0,139.0,41.373763,2.168709
moderado,Entire home/apt,Ciutat Vella,5.0,6,2.0,144.0,41.382569,2.173743
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,3,2.0,144.0,41.373775,2.163183
moderado,Entire home/apt,Ciutat Vella,4.0,5,2.0,144.0,41.379354,2.175891
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,3.0,143.0,41.38597,2.184045
moderado,Entire home/apt,Ciutat Vella,4.5,4,1.0,132.0,41.382031,2.171262
poco visitado,Entire home/apt,Ciutat Vella,4.0,7,3.0,132.0,41.384715,2.1795310000000003
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,138.0,41.381724,2.181939
poco visitado,Entire home/apt,Ciutat Vella,5.0,2,1.0,132.0,41.379581,2.1787
poco visitado,Entire home/apt,Eixample,4.5,5,3.0,126.0,41.392245,2.170906
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,5,2.0,144.0,41.373681,2.165464
moderado,Entire home/apt,Eixample,4.5,6,3.0,144.0,41.392431,2.179288
poco visitado,Entire home/apt,Ciutat Vella,4.5,3,2.0,131.0,41.382889,2.1707490000000003
moderado,Entire home/apt,Ciutat Vella,5.0,3,1.0,144.0,41.383166,2.183126
poco visitado,Entire home/apt,Ciutat Vella,5.0,3,1.0,126.0,41.382819,2.169637
poco visitado,Entire home/apt,Eixample,4.5,5,1.0,131.0,41.382516,2.162289
muy visitado,Entire home/apt,Sants-Montjuïc,5.0,6,3.0,126.0,41.374535,2.175776
moderado,Entire home/apt,Ciutat Vella,4.5,2,1.0,144.0,41.382863,2.177686
moderado,Entire home/apt,Sant Martí,4.5,7,3.0,143.0,41.391083,2.191454
moderado,Entire home/apt,Eixample,4.5,5,2.0,129.0,41.387831,2.17085
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,143.0,41.392438,2.17828
poco visitado,Entire home/apt,Eixample,4.0,2,0.0,138.0,41.395689,2.181701
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,138.0,41.376672,2.162637
muy visitado,Entire home/apt,Ciutat Vella,4.5,4,2.0,143.0,41.384301,2.177796
muy visitado,Entire home/apt,Eixample,5.0,3,1.0,126.0,41.375288,2.166914
poco visitado,Entire home/apt,Ciutat Vella,4.0,4,2.0,138.0,41.385887,2.181138
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,126.0,41.388313,2.177729
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,144.0,41.386923,2.180644
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,1.0,139.0,41.379952,2.164626
muy visitado,Entire home/apt,Eixample,5.0,2,1.0,126.0,41.377664,2.163076
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,2.0,144.0,41.382029,2.184462
muy visitado,Entire home/apt,Eixample,4.5,10,2.0,135.0,41.395849,2.167193
moderado,Entire home/apt,Horta-Guinardó,5.0,8,3.0,144.0,41.41296,2.1625490000000003
poco visitado,Entire home/apt,Gràcia,3.0,5,3.0,144.0,41.415996,2.142741
poco visitado,Entire home/apt,Gràcia,5.0,4,1.0,144.0,41.416859,2.140685
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.0,4,2.0,144.0,41.401328,2.146448
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,3,1.0,144.0,41.403745,2.147639
poco visitado,Entire home/apt,Gràcia,4.5,5,2.0,130.0,41.409974,2.147068
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,2,1.0,130.0,41.404162,2.14672
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,126.0,41.391815,2.152876
poco visitado,Entire home/apt,Eixample,5.0,4,1.0,138.0,41.393325,2.154935
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,133.0,41.390272,2.151619
poco visitado,Entire home/apt,Eixample,5.0,7,4.0,126.0,41.393431,2.154244
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,126.0,41.394774,2.154989
poco visitado,Entire home/apt,Eixample,4.5,7,4.0,144.0,41.391386,2.147309
poco visitado,Entire home/apt,Eixample,4.0,6,2.0,144.0,41.394324,2.162106
poco visitado,Entire home/apt,Gràcia,4.5,7,2.0,126.0,41.399874,2.160087
poco visitado,Entire home/apt,Eixample,4.0,5,2.0,144.0,41.392782,2.158674
poco visitado,Entire home/apt,Gràcia,5.0,6,3.0,144.0,41.400673,2.157738
moderado,Entire home/apt,Eixample,4.5,8,3.0,144.0,41.391246,2.157349
poco visitado,Entire home/apt,Gràcia,4.5,6,3.0,144.0,41.397086,2.157689
poco visitado,Entire home/apt,Eixample,4.0,6,2.0,132.0,41.392477,2.1695330000000004
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,9,4.0,138.0,41.401025,2.145957
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,131.0,41.39210900000001,2.153785
poco visitado,Entire home/apt,Gràcia,4.5,7,2.0,126.0,41.402212,2.159835
poco visitado,Entire home/apt,Ciutat Vella,4.0,6,2.0,138.0,41.382787,2.175821
poco visitado,Entire home/apt,Eixample,4.0,6,3.0,136.0,41.377903,2.1540470000000003
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,3,2.0,126.0,41.392988,2.130246
poco visitado,Entire home/apt,Les Corts,5.0,5,2.0,132.0,41.384468,2.13326
poco visitado,Entire home/apt,Eixample,4.0,8,3.0,144.0,41.385638,2.143821
poco visitado,Entire home/apt,Eixample,4.0,7,3.0,144.0,41.382439,2.151481
poco visitado,Entire home/apt,Gràcia,4.5,4,2.0,144.0,41.401926,2.154097
poco visitado,Entire home/apt,Eixample,4.5,7,3.0,132.0,41.389097,2.160803
poco visitado,Entire home/apt,Eixample,5.0,6,2.0,144.0,41.389919,2.176321
poco visitado,Entire home/apt,Eixample,5.0,3,2.0,144.0,41.380531,2.16327
muy visitado,Entire home/apt,Eixample,4.5,6,3.0,142.0,41.395819,2.174448
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,132.0,41.388182,2.161499
poco visitado,Entire home/apt,Gràcia,4.5,5,2.0,130.0,41.408488,2.147801
moderado,Entire home/apt,Gràcia,4.5,6,2.0,130.0,41.410004,2.146319
moderado,Entire home/apt,Gràcia,5.0,7,3.0,126.0,41.41801,2.142384
moderado,Entire home/apt,Sarrià-Sant Gervasi,4.5,5,2.0,131.0,41.410926,2.140766
poco visitado,Entire home/apt,Eixample,5.0,6,2.0,132.0,41.405104,2.175761
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,5,3.0,132.0,41.39689600000001,2.144777
poco visitado,Entire home/apt,Les Corts,4.5,6,4.0,126.0,41.384337,2.13123
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,6,2.0,136.0,41.376925,2.1420470000000003
moderado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,126.0,41.374913,2.13558
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,5.0,4,2.0,138.0,41.394012,2.132078
poco visitado,Entire home/apt,Les Corts,4.5,5,4.0,144.0,41.389433,2.141592
poco visitado,Entire home/apt,Eixample,4.5,6,2.0,144.0,41.390354,2.163729
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,132.0,41.390048,2.164885
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,132.0,41.391504,2.165031
moderado,Entire home/apt,Gràcia,4.5,10,5.0,144.0,41.406824,2.158424
moderado,Entire home/apt,Gràcia,4.0,5,2.0,144.0,41.404074,2.162278
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,132.0,41.39168,2.163808
poco visitado,Entire home/apt,Gràcia,5.0,4,2.0,132.0,41.406728,2.152252
moderado,Entire home/apt,Eixample,4.5,4,2.0,136.0,41.396723,2.169746
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,143.0,41.39122,2.178437
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,143.0,41.392082,2.178401
poco visitado,Entire home/apt,Eixample,4.5,5,2.0,126.0,41.391077,2.165209
poco visitado,Entire home/apt,Eixample,4.5,5,3.0,132.0,41.392943,2.177878
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,144.0,41.396659,2.166681
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,144.0,41.39127,2.174703
poco visitado,Entire home/apt,Eixample,5.0,3,2.0,144.0,41.3962,2.169148
moderado,Entire home/apt,Eixample,5.0,6,2.0,144.0,41.391246,2.176183
poco visitado,Entire home/apt,Eixample,4.0,5,2.0,132.0,41.39151,2.170773
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,144.0,41.390377,2.174509
poco visitado,Entire home/apt,Eixample,4.5,4,3.0,144.0,41.39755,2.167569
moderado,Entire home/apt,Eixample,4.5,4,2.0,129.0,41.393345,2.172288
poco visitado,Entire home/apt,Eixample,4.5,5,3.0,132.0,41.392601,2.1693990000000003
muy visitado,Entire home/apt,Eixample,5.0,6,3.0,139.0,41.40318,2.171644
poco visitado,Entire home/apt,Eixample,4.0,4,2.0,132.0,41.397794,2.169697
poco visitado,Entire home/apt,Gràcia,4.5,4,2.0,138.0,41.40819000000001,2.147766
poco visitado,Entire home/apt,Gràcia,4.5,6,2.0,126.0,41.399816,2.1604520000000003
poco visitado,Entire home/apt,Gràcia,5.0,4,2.0,125.0,41.406766,2.152871
poco visitado,Entire home/apt,Gràcia,4.5,5,3.0,132.0,41.404119,2.16594
poco visitado,Entire home/apt,Gràcia,4.5,6,4.0,132.0,41.400738,2.164367
moderado,Entire home/apt,Gràcia,5.0,3,1.0,144.0,41.400866,2.153624
poco visitado,Entire home/apt,Eixample,4.5,5,3.0,144.0,41.395727,2.166115
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,144.0,41.39866,2.168476
poco visitado,Entire home/apt,Gràcia,4.5,6,4.0,144.0,41.408211,2.156888
poco visitado,Entire home/apt,Gràcia,4.5,4,1.0,144.0,41.398608,2.159762
poco visitado,Entire home/apt,Eixample,4.5,3,0.0,143.0,41.397111,2.175538
poco visitado,Entire home/apt,Eixample,5.0,5,3.0,144.0,41.404013,2.179967
moderado,Entire home/apt,Eixample,4.5,6,2.0,144.0,41.393862,2.165502
poco visitado,Entire home/apt,Eixample,5.0,4,2.0,144.0,41.397311,2.172343
poco visitado,Entire home/apt,Gràcia,4.5,4,3.0,144.0,41.403675,2.153706
poco visitado,Entire home/apt,Gràcia,5.0,4,2.0,144.0,41.396621,2.1557630000000003
poco visitado,Entire home/apt,Gràcia,4.5,4,2.0,132.0,41.403085,2.15347
poco visitado,Entire home/apt,Gràcia,4.5,5,3.0,144.0,41.40069,2.1557880000000003
moderado,Entire home/apt,Eixample,5.0,4,2.0,144.0,41.401841,2.176591
